LINE, GTIN, ATC, NAME, UNIT, TYPE
15113,EAN7680614990091,N03AX14,Levetiracetam Spirig HC 500 mg Filmtabletten,10000,mg
15114,EAN7680614990107,N03AX14,Levetiracetam Spirig HC 500 mg Filmtabletten,50000,mg
15115,EAN7680614990114,N03AX14,Levetiracetam Spirig HC 500 mg Filmtabletten,100000,mg
15116,EAN7680614990121,N03AX14,Levetiracetam Spirig HC 1000 mg Filmtabletten,30000,mg
15117,EAN7680614990138,N03AX14,Levetiracetam Spirig HC 1000 mg Filmtabletten,100000,mg
15118,EAN7680614990145,N03AX14,Levetiracetam Spirig HC 1000 mg Filmtabletten,200000,mg
15119,EAN7680614990152,N03AX14,Levetiracetam Stada 250 mg Filmtabletten,7500,mg
15120,EAN7680614990169,N03AX14,Levetiracetam Stada 500 mg Filmtabletten,10000,mg
15121,EAN7680614990176,N03AX14,Levetiracetam Stada 500 mg Filmtabletten,50000,mg
15122,EAN7680614990183,N03AX14,Levetiracetam Stada 500 mg Filmtabletten,100000,mg
15123,EAN7680614990190,N03AX14,Levetiracetam Stada 1000 mg Filmtabletten,30000,mg
15124,EAN7680614990206,N03AX14,Levetiracetam Stada 1000 mg Filmtabletten,100000,mg
15125,EAN7680614990213,N03AX14,Levetiracetam Stada 1000 mg Filmtabletten,200000,mg
15126,EAN7680615000089,N03AX14,Levetiracetam-Mepha Teva 250 mg Lactab,7500,mg
15127,EAN7680615000096,N03AX14,Levetiracetam-Mepha Teva 500 mg Lactab,10000,mg
15128,EAN7680615000102,N03AX14,Levetiracetam-Mepha Teva 500 mg Lactab,50000,mg
15129,EAN7680615000119,N03AX14,Levetiracetam-Mepha Teva 500 mg Lactab,100000,mg
15130,EAN7680615000126,N03AX14,Levetiracetam-Mepha Teva 1000 mg Lactab,30000,mg
15131,EAN7680615000133,N03AX14,Levetiracetam-Mepha Teva 1000 mg Lactab,100000,mg
15132,EAN7680615000140,N03AX14,Levetiracetam-Mepha Teva 1000 mg Lactab,200000,mg
15133,EAN7680615000157,N03AX14,Levetiracetam-Mepha Teva 750 mg Lactab,22500,mg
15134,EAN7680615000164,N03AX14,Levetiracetam-Mepha Teva 750 mg Lactab,75000,mg
15135,EAN7680615000171,N03AX14,Levetiracetam-Mepha Teva 750 mg Lactab,150000,mg
15136,EAN7680615010019,L02BG04,Letrozol Helvepharm Filmtabletten,75,mg
15137,EAN7680615010026,L02BG04,Letrozol Helvepharm Filmtabletten,250,mg
15138,EAN7680615050015,L04AA13,Leflunomid Sandoz 10 Filmtabletten,300,mg
15139,EAN7680615050022,L04AA13,Leflunomid Sandoz 10 Filmtabletten,1000,mg
15140,EAN7680615050039,L04AA13,Leflunomid Sandoz 20 Filmtabletten,600,mg
15141,EAN7680615050046,L04AA13,Leflunomid Sandoz 20 Filmtabletten,2000,mg
15142,EAN7680615060014,N02CC03,Zolmitriptan Sandoz Filmtabletten,7.5,mg
15143,EAN7680615060021,N02CC03,Zolmitriptan Sandoz Filmtabletten,15,mg
15144,EAN7680615060038,N02CC03,Zolmitriptan Sandoz Filmtabletten,30,mg
15145,EAN7680615070013,N02CC03,Zolmitriptan Sandoz Schmelztabletten,5,mg
15146,EAN7680615070020,N02CC03,Zolmitriptan Sandoz Schmelztabletten,15,mg
15147,EAN7680615070037,N02CC03,Zolmitriptan Sandoz Schmelztabletten,30,mg
15148,EAN7680615080012,N06AX11,Mirtazapin Helvepharm 30 mg Filmtabletten,300,mg
15149,EAN7680615080029,N06AX11,Mirtazapin Helvepharm 30 mg Filmtabletten,900,mg
15150,EAN7680615080036,N06AX11,Mirtazapin Helvepharm 30 mg Filmtabletten,3000,mg
15151,EAN7680615080043,N06AX11,Mirtazapin Helvepharm 45 mg Filmtabletten,1350,mg
15152,EAN7680615080050,N06AX11,Mirtazapin Helvepharm 45 mg Filmtabletten,4500,mg
15153,EAN7680615100017,C10AA05,Atorva Pfizer 10 mg Filmtabletten,300,mg
15154,EAN7680615100024,C10AA05,Atorva Pfizer 10 mg Filmtabletten,1000,mg
15155,EAN7680615100031,C10AA05,Atorva Pfizer 20 mg Filmtabletten,600,mg
15156,EAN7680615100048,C10AA05,Atorva Pfizer 20 mg Filmtabletten,2000,mg
15157,EAN7680615100055,C10AA05,Atorva Pfizer 40 mg Filmtabletten,1200,mg
15158,EAN7680615100062,C10AA05,Atorva Pfizer 40 mg Filmtabletten,4000,mg
15159,EAN7680615100079,C10AA05,Atorva Pfizer 80 mg Filmtabletten,2400,mg
15160,EAN7680615100086,C10AA05,Atorva Pfizer 80 mg Filmtabletten,8000,mg
15161,EAN7680615110016,C09CA04,Irbesartan-Mepha 150 mg Filmtabletten,4200,mg
15162,EAN7680615110023,C09CA04,Irbesartan-Mepha 150 mg Filmtabletten,14700,mg
15163,EAN7680615110030,C09CA04,Irbesartan-Mepha 300 mg Filmtabletten,8400,mg
15164,EAN7680615110047,C09CA04,Irbesartan-Mepha 300 mg Filmtabletten,29400,mg
15165,EAN7680615140013,N05AH03,Olanzapin Helvepharm 2.5 mg Tabletten,70,mg
15166,EAN7680615140020,N05AH03,Olanzapin Helvepharm 5 mg Tabletten,140,mg
15167,EAN7680615140037,N05AH03,Olanzapin Helvepharm 10 mg Tabletten,280,mg
15168,EAN7680615140044,N05AH03,Olanzapin Helvepharm 15 mg Tabletten,420,mg
15169,EAN7680615150012,N05AH03,Olanzapin Helvepharm 5 mg Schmelztabletten,140,mg
15170,EAN7680615150029,N05AH03,Olanzapin Helvepharm 10 mg Schmelztabletten,280,mg
15171,EAN7680615150036,N05AH03,Olanzapin Helvepharm 15 mg Schmelztabletten,420,mg
15172,EAN7680615150043,N05AH03,Olanzapin Helvepharm 20 mg Schmelztabletten,560,mg
15173,EAN7680615160011,N03AX14,Levetiracetam Helvepharm 250mg Filmtabletten,7500,mg
15174,EAN7680615160028,N03AX14,Levetiracetam Helvepharm 500mg Filmtabletten,10000,mg
15175,EAN7680615160035,N03AX14,Levetiracetam Helvepharm 500mg Filmtabletten,50000,mg
15176,EAN7680615160042,N03AX14,Levetiracetam Helvepharm 500mg Filmtabletten,100000,mg
15177,EAN7680615160059,N03AX14,Levetiracetam Helvepharm 1000mg Filmtabletten,30000,mg
15178,EAN7680615160066,N03AX14,Levetiracetam Helvepharm 1000mg Filmtabletten,100000,mg
15179,EAN7680615160073,N03AX14,Levetiracetam Helvepharm 1000mg Filmtabletten,200000,mg
15180,EAN7680615190018,C09DX03,Sevikar HCT 20 mg/5 mg/12.5 mg Filmtabletten,NA,mg
15181,EAN7680615190025,C09DX03,Sevikar HCT 20 mg/5 mg/12.5 mg Filmtabletten,NA,mg
15182,EAN7680615190032,C09DX03,Sevikar HCT 40 mg/5 mg/12.5 mg Filmtabletten,NA,mg
15183,EAN7680615190049,C09DX03,Sevikar HCT 40 mg/5 mg/12.5 mg Filmtabletten,NA,mg
15184,EAN7680615190056,C09DX03,Sevikar HCT 40 mg/10 mg/12.5 mg Filmtabletten,NA,mg
15185,EAN7680615190063,C09DX03,Sevikar HCT 40 mg/10 mg/12.5 mg Filmtabletten,NA,mg
15186,EAN7680615190070,C09DX03,Sevikar HCT 40 mg/5 mg/25 mg Filmtabletten,NA,mg
15187,EAN7680615190087,C09DX03,Sevikar HCT 40 mg/5 mg/25 mg Filmtabletten,NA,mg
15188,EAN7680615190094,C09DX03,Sevikar HCT 40 mg/10 mg/25 mg Filmtabletten,NA,mg
15189,EAN7680615190100,C09DX03,Sevikar HCT 40 mg/10 mg/25 mg Filmtabletten,NA,mg
15190,EAN7680615210013,L04AA28,Nulojix 250 mg Pulver zur Herstellung eines Infusionslösungskonzentrats,250,mg
15191,EAN7680615210020,L04AA28,Nulojix 250 mg Pulver zur Herstellung eines Infusionslösungskonzentrats,500,mg
15192,EAN7680615220012,L02BG06,Exemestan Sandoz 25 Filmtabletten,375,mg
15193,EAN7680615220029,L02BG06,Exemestan Sandoz 25 Filmtabletten,750,mg
15194,EAN7680615220036,L02BG06,Exemestan Sandoz 25 Filmtabletten,2250,mg
15195,EAN7680615320019,L04AA26,Benlysta 120 mg Pulver zur Herstellung einer Infusionslösung,120,mg
15196,EAN7680615320026,L04AA26,Benlysta 400 mg Pulver zur Herstellung einer Infusionslösung,400,mg
15197,EAN7680615330018,L02BG03,Anastrozol Helvepharm 1mg Filmtabletten,28,mg
15198,EAN7680615330025,L02BG03,Anastrozol Helvepharm 1mg Filmtabletten,98,mg
15199,EAN7680615370014,C07AB02,Metoprolol-Teva Retard 25 mg Retardtabletten,750,mg
15200,EAN7680615370021,C07AB02,Metoprolol-Teva Retard 25 mg Retardtabletten,1250,mg
15201,EAN7680615370038,C07AB02,Metoprolol-Teva Retard 25 mg Retardtabletten,2500,mg
15202,EAN7680615370045,C07AB02,Metoprolol-Teva Retard 50 mg Retardtabletten,1500,mg
15203,EAN7680615370052,C07AB02,Metoprolol-Teva Retard 50 mg Retardtabletten,2500,mg
15204,EAN7680615370069,C07AB02,Metoprolol-Teva Retard 50 mg Retardtabletten,5000,mg
15205,EAN7680615370076,C07AB02,Metoprolol-Teva Retard 100 mg  Retardtabletten,3000,mg
15206,EAN7680615370083,C07AB02,Metoprolol-Teva Retard 100 mg  Retardtabletten,5000,mg
15207,EAN7680615370090,C07AB02,Metoprolol-Teva Retard 100 mg  Retardtabletten,10000,mg
15208,EAN7680615370106,C07AB02,Metoprolol-Teva Retard 200 mg Retardtabletten,6000,mg
15209,EAN7680615370113,C07AB02,Metoprolol-Teva Retard 200 mg Retardtabletten,10000,mg
15210,EAN7680615370120,C07AB02,Metoprolol-Teva Retard 200 mg Retardtabletten,20000,mg
15211,EAN7680615400018,R05,Bonherba Orangenminze zuckerfrei, Kräuterbonbon,NA,mg
15212,EAN7680615410017,B02BX04,Nplate 250 mcg Pulver und Lösungsmittel zur Herstellung einer Injektionslösung,NA,mg
15213,EAN7680615410024,B02BX04,Nplate 500 mcg Pulver und Lösungsmittel zur Herstellung einer Injektionslösung,NA,mg
15214,EAN7680615430015,L01CD04,Jevtana 60 mg/1.5 ml concentré et solvant pour solution pour perfusion,60,mg
15215,EAN7680615440014,S01EE01,Latanoprost Pfizer Augentropfen,NA,mg
15216,EAN7680615440021,S01EE01,Latanoprost Pfizer Augentropfen,NA,mg
15217,EAN7680615460012,V09IX04,Flu-SWAN Injektionslösung,NA,mg
15218,EAN7680615470011,J06BA01,Hizentra Injektionslösung zur s.c. Anwendung,NA,mg
15219,EAN7680615470028,J06BA01,Hizentra Injektionslösung zur s.c. Anwendung,NA,mg
15220,EAN7680615470035,J06BA01,Hizentra Injektionslösung zur s.c. Anwendung,NA,mg
15221,EAN7680615470042,J06BA01,Hizentra Injektionslösung zur s.c. Anwendung,NA,mg
15222,EAN7680615470059,J06BA01,Hizentra Injektionslösung zur s.c. Anwendung,NA,mg
15223,EAN7680615470066,J06BA01,Hizentra Injektionslösung zur s.c. Anwendung,NA,mg
15224,EAN7680615470103,J06BA01,Hizentra Injektionslösung zur s.c. Anwendung,NA,mg
15225,EAN7680615470110,J06BA01,Hizentra Injektionslösung zur s.c. Anwendung,NA,mg
15226,EAN7680615470127,J06BA01,Hizentra Injektionslösung zur s.c. Anwendung,NA,mg
15227,EAN7680615470134,J06BA01,Hizentra Injektionslösung zur s.c. Anwendung,NA,mg
15228,EAN7680615480010,J05AG05,Edurant Filmtabletten,750,mg
15229,EAN7680615490026,B01AF02,Eliquis 2.5 mg Filmtabletten,50,mg
15230,EAN7680615490033,B01AF02,Eliquis 2.5 mg Filmtabletten,150,mg
15231,EAN7680615490040,B01AF02,Eliquis 2.5 mg Filmtabletten,250,mg
15232,EAN7680615490064,B01AF02,Eliquis 5 mg Filmtabletten,280,mg
15233,EAN7680615490071,B01AF02,Eliquis 5 mg Filmtabletten,840,mg
15234,EAN7680615490088,B01AF02,Eliquis 5 mg Filmtabletten,500,mg
15235,EAN7680615490095,B01AF02,Eliquis 2.5 mg Filmtabletten,140,mg
15236,EAN7680615490101,B01AF02,Eliquis 2.5 mg Filmtabletten,420,mg
15237,EAN7680615500015,A10AC01,Insulin Lilly Huminsulin Basal KwikPen seringues pré-remplies suspension injectable,NA,mg
15238,EAN7680615510014,A05AX,actilife Artischocke flüssig,NA,mg
15239,EAN7680615520013,G04BX,actilife Brennnessel flüssig,NA,mg
15240,EAN7680615540011,A05AX,actilife Löwenzahn flüssig,NA,mg
15241,EAN7680615560019,J01FF01,Clindamycin Pfizer 150 mg Kapseln,2400,mg
15242,EAN7680615560026,J01FF01,Clindamycin Pfizer 300 mg Kapseln,4800,mg
15243,EAN7680615600012,V04CL,Provokations-Test Populus alba Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15244,EAN7680615610011,V04CL,Provokations-Test Herbarius Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15245,EAN7680615620010,V04CL,Provokations-Test Serpula lacrymans (Merulius lacrymans) Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15246,EAN7680615630019,V04CL,Provokations-Test Mesocricetus auratus Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15247,EAN7680615640018,V04CL,Provokations-Test Pullularia pullulans Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15248,EAN7680615650017,S01BA05,Triesence 40 mg/ml Injektionssuspension,40,mg
15249,EAN7680615660016,V04CL,Provokations-Test Hordeum vulgare Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15250,EAN7680615680014,V04CL,Provokations-Test Mixtura Graminea-Cerealis Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15251,EAN7680615690013,V04CL,Provokations-Test Secale cereale Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15252,EAN7680615700019,V04CL,Provokations-Test Triticum sativum Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15253,EAN7680615710018,V04CL,Provokations-Test Fusarium moniliforme Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15254,EAN7680615720017,V04CL,Provokations-Test Helminthosporium halodes Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15255,EAN7680615730016,V04CL,Provokations-Test Curvularia lunata Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15256,EAN7680615740015,V04CL,Provokations-Test D. farinae Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15257,EAN7680615750014,V04CL,Provokations-Test Arbores II Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15258,EAN7680615760013,V04CL,Provokations-Test Penicilium notatum Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15259,EAN7680615770012,V04CL,Provokations-Test Canis familiaris Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15260,EAN7680615780011,V04CL,Provokations-Test Rhizopus nigricans Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15261,EAN7680615790010,V04CL,Provokations-Test Oryctolagus cuniculus Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15262,EAN7680615800016,V04CL,Provokations-Test Mucor mucedo Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15263,EAN7680615810015,V04CL,Provokations-Test Avenae sativae farina Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15264,EAN7680615820014,V04CL,Provokations-Test Tilia cordata Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15265,EAN7680615840012,V04CL,Provokations-Test Ambrosia artemisiifolia Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15266,EAN7680615850011,V04CL,Provokations-Test Artemisia vulgaris Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15267,EAN7680615860010,V04CL,Provokations-Test Taraxacum vulgare Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15268,EAN7680615870019,V04CL,Provokations-Test Mixtura Graminea Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15269,EAN7680615880018,V04CL,Provokations-Test Zeae maydis farina Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15270,EAN7680615890017,V04CL,Provokations-Test Botrytis cinerea Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15271,EAN7680615900013,V04CL,Provokations-Test Fraxinus excelsior Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15272,EAN7680615910012,V04CL,Provokations-Test Urtica dioica Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15273,EAN7680615930010,V04CL,Provokations-Test Corylus avellana Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15274,EAN7680615950018,V04CL,Provokations-Test Tyrophagus putrescentiae Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15275,EAN7680615960017,V04CL,Provokations-Test Plantanus orientalis Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15276,EAN7680615970016,V04CL,Provokations-Test Cladosporium herbarum Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15277,EAN7680615980015,V04CL,Provokations-Test Robinia pseudoacacia Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15278,EAN7680615990014,V04CL,Provokations-Test Plantago lanceolata Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15279,EAN7680616000019,V04CL,Provokations-Test Quercus robur Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15280,EAN7680616010018,V04CL,Provokations-Test Alnus glutinosa Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15281,EAN7680616020017,V04CL,Provokations-Test Betula spec. Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15282,EAN7680616030016,V04CL,Provokations-Test Alternaria tenuis Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15283,EAN7680616050014,V04CL,Provokations-Test Aspergillus fumigatus Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15284,EAN7680616070012,V04CL,Provokations-Test Fagus silvatica Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15285,EAN7680616090010,V04CL,Provokations-Test Arbores I Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15286,EAN7680616100016,V04CL,Provokations-Test Equus caballus Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15287,EAN7680616110015,V04CL,Provokations-Test Cavia porcellus Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15288,EAN7680616120014,V04CL,Provokations-Test Bos taurus Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15289,EAN7680616130013,V04CL,Provokations-Test Felis domesticus Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15290,EAN7680616140012,V04CL,Provokations-Test Acarus siro Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15291,EAN7680616150011,V04CL,Provokations-Test Lepidoglyhus destructor Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15292,EAN7680616160010,V04CL,Provokations-Test Negativkontrolle nasal,NA,mg
15293,EAN7680616170019,V04CL,Provokations-Test D. pteronyssinus Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15294,EAN7680616180018,V04CL,Provokations-Test Salix caprea Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15295,EAN7680616190017,V04CL,Provokations-Test Ulmus scabra Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15296,EAN7680616210012,V04CL,Provokations-Test Hordei farina Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15297,EAN7680616220011,V04CL,Provokations-Test Secalis cerealis farina Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15298,EAN7680616230010,V04CL,Provokations-Test Tritici sativi farina Pulver und Lösungsmittel, nasal oder bronchial,NA,mg
15299,EAN7680616290014,A10BX04,Bydureon Pulver und Lösungsmittel zur Herstellung einer Depot-Injektionssuspension,8,mg
15300,EAN7680616300010,J02AC01,Fluconazol Pfizer 50 mg Kapseln,350,mg
15301,EAN7680616300027,J02AC01,Fluconazol Pfizer 50 mg Kapseln,1400,mg
15302,EAN7680616300034,J02AC01,Fluconazol Pfizer 150 mg Kapseln,150,mg
15303,EAN7680616300041,J02AC01,Fluconazol Pfizer 150 mg Kapseln,600,mg
15304,EAN7680616300058,J02AC01,Fluconazol Pfizer 200 mg Kapseln,400,mg
15305,EAN7680616300065,J02AC01,Fluconazol Pfizer 200 mg Kapseln,1400,mg
15306,EAN7680616310019,A06AD65,Moviprep Orange Pulver,NA,mg
15307,EAN7680616310026,A06AD65,Moviprep Orange Pulver,NA,mg
15308,EAN7680616360014,B06AC01,Cinryze 500 U Pulver und Lösungsmittel,NA,mg
15309,EAN7680616360021,B06AC01,Cinryze 500 U Pulver und Lösungsmittel,NA,mg
15310,EAN7680616390011,J06BB04,Zutectra Injektionslösung,NA,mg
15311,EAN7680616400017,R05CB03,Rhinatussol Enfants sirop,2500,mg
15312,EAN7680616420077,G04BE09,Vivanza 5mg Filmtabletten,60,mg
15313,EAN7680616420114,G04BE09,Vivanza 10mg Filmtabletten,40,mg
15314,EAN7680616420152,G04BE09,Vivanza 10mg Filmtabletten,120,mg
15315,EAN7680616420190,G04BE09,Vivanza 20mg Filmtabletten,80,mg
15316,EAN7680616420237,G04BE09,Vivanza 20mg Filmtabletten,240,mg
15317,EAN7680616450012,N01AX13,Stickoxydul med. MESSER Gas,NA,mg
15318,EAN7680616450029,N01AX13,Stickoxydul med. MESSER Gas,NA,mg
15319,EAN7680616450036,N01AX13,Stickoxydul med. MESSER Gas,NA,mg
15320,EAN7680616450043,N01AX13,Stickoxydul med. MESSER Gas,NA,mg
15321,EAN7680616450050,N01AX13,Stickoxydul med. MESSER Gas,NA,mg
15322,EAN7680616450067,N01AX13,Stickoxydul med. MESSER Gas,NA,mg
15323,EAN7680616460011,N02CC03,Zolmitriptan Helvepharm Schmelztabletten,7.5,mg
15324,EAN7680616460028,N02CC03,Zolmitriptan Helvepharm Schmelztabletten,15,mg
15325,EAN7680616460035,N02CC03,Zolmitriptan Helvepharm Schmelztabletten,30,mg
15326,EAN7680616470010,N02CC03,Zolmitriptan Helvepharm Filmtabletten,7.5,mg
15327,EAN7680616470027,N02CC03,Zolmitriptan Helvepharm Filmtabletten,15,mg
15328,EAN7680616470034,N02CC03,Zolmitriptan Helvepharm Filmtabletten,30,mg
15329,EAN7680616480019,V03AE02,Renvela comprimé pelliculé,144000,mg
15330,EAN7680616490018,V03AE02,Renvela poudre,NA,mg
15331,EAN7680616510013,N03AX14,Levetiracetam Actavis 250 mg Filmtabletten,7500,mg
15332,EAN7680616510020,N03AX14,Levetiracetam Actavis 500 mg Filmtabletten,15000,mg
15333,EAN7680616510037,N03AX14,Levetiracetam Actavis 500 mg Filmtabletten,50000,mg
15334,EAN7680616510044,N03AX14,Levetiracetam Actavis 500 mg Filmtabletten,100000,mg
15335,EAN7680616510051,N03AX14,Levetiracetam Actavis 1000 mg Filmtabletten,30000,mg
15336,EAN7680616510068,N03AX14,Levetiracetam Actavis 1000 mg Filmtabletten,100000,mg
15337,EAN7680616510075,N03AX14,Levetiracetam Actavis 1000 mg Filmtabletten,200000,mg
15338,EAN7680616510082,N03AX14,Levetiracetam Actavis 250 mg Filmtabletten,7500,mg
15339,EAN7680616510099,N03AX14,Levetiracetam Actavis 500 mg Filmtabletten,15000,mg
15340,EAN7680616510105,N03AX14,Levetiracetam Actavis 500 mg Filmtabletten,50000,mg
15341,EAN7680616510129,N03AX14,Levetiracetam Actavis 1000 mg Filmtabletten,30000,mg
15342,EAN7680616510136,N03AX14,Levetiracetam Actavis 1000 mg Filmtabletten,100000,mg
15343,EAN7680616510150,N03AX14,Levetiracetam Actavis 500 mg Filmtabletten,100000,mg
15344,EAN7680616510167,N03AX14,Levetiracetam Actavis 1000 mg Filmtabletten,200000,mg
15345,EAN7680616550019,G03AA07,Elyfem 20 Dragées,NA,mg
15346,EAN7680616550026,G03AA07,Elyfem 20 Dragées,NA,mg
15347,EAN7680616550033,G03AA07,Elyfem 20 Dragées,NA,mg
15348,EAN7680616560018,G03AA07,Elyfem 30 Dragées,NA,mg
15349,EAN7680616560025,G03AA07,Elyfem 30 Dragées,NA,mg
15350,EAN7680616560032,G03AA07,Elyfem 30 Dragées,NA,mg
15351,EAN7680616570017,C10AA05,Atorvastatin Pfizer 10 mg Filmtabletten,300,mg
15352,EAN7680616570024,C10AA05,Atorvastatin Pfizer 10 mg Filmtabletten,1000,mg
15353,EAN7680616570031,C10AA05,Atorvastatin Pfizer 20 mg Filmtabletten,600,mg
15354,EAN7680616570048,C10AA05,Atorvastatin Pfizer 20 mg Filmtabletten,2000,mg
15355,EAN7680616570055,C10AA05,Atorvastatin Pfizer 40 mg Filmtabletten,1200,mg
15356,EAN7680616570062,C10AA05,Atorvastatin Pfizer 40 mg Filmtabletten,4000,mg
15357,EAN7680616570079,C10AA05,Atorvastatin Pfizer 80 mg Filmtabletten,2400,mg
15358,EAN7680616570086,C10AA05,Atorvastatin Pfizer 80 mg Filmtabletten,8000,mg
15359,EAN7680616630018,L01XA03,Oxaliplatin Sandoz eco 50 mg/10 ml Infusionskonzentrat,50,mg
